amount,hour,day_of_week,merchant_cat,merchant_risk_score,is_new_merchant,txn_per_day,avg_amount_7d,device_change,location_change,failed_txn_count,city,bank,is_weekend,is_fraud,txn_id,amount_to_avg_ratio,txn_date
965.64,8,4,healthcare,0.06,0,2,1691.34,0,0,0,Pune,ICICI,0,0,TXN0075660,0.571,2024-02-22
1837.5,21,0,food,0.07,0,2,129.39,0,0,0,Pune,HDFC,1,0,TXN0052208,14.092,2024-02-06
165.68,22,2,transport,0.08,0,1,5248.85,0,0,0,Hyderabad,ICICI,1,0,TXN0001905,0.032,2024-01-02
949.66,9,6,other,0.12,0,2,1149.54,0,0,0,Kolkata,Kotak,1,0,TXN0067862,0.825,2024-02-17
1357.76,12,5,food,0.07,0,2,966.05,0,0,0,Bengaluru,Axis,0,0,TXN0013520,1.404,2024-01-10
289.08,20,0,education,0.03,0,5,2584.6,0,0,0,Mumbai,ICICI,1,0,TXN0012251,0.112,2024-01-09
877.95,18,1,shopping,0.18,0,2,1780.05,0,0,0,Mumbai,Kotak,1,0,TXN0004156,0.493,2024-01-03
995.43,19,5,fuel,0.1,0,5,270.72,0,0,0,Delhi,Yes Bank,0,0,TXN0077536,3.663,2024-02-23
500000.0,1,1,travel,0.25,1,6,1293.15,1,1,1,Mumbai,Axis,0,1,TXN0098656,386.354,2024-03-09
2812.7,12,2,food,0.07,0,5,750.01,0,0,0,Pune,ICICI,0,0,TXN0046735,3.745,2024-02-02
317.1,8,1,grocery,0.05,0,5,1657.8,0,0,0,Mumbai,HDFC,0,0,TXN0052519,0.191,2024-02-06
445.46,18,0,transport,0.08,0,2,169.87,0,0,0,Bengaluru,Yes Bank,0,0,TXN0010420,2.607,2024-01-08
1348.53,11,3,transport,0.08,1,1,1774.46,0,0,1,Bengaluru,Axis,0,0,TXN0046772,0.76,2024-02-02
5000.0,1,1,entertainment,0.22,1,20,461.81,1,1,2,Pune,Kotak,1,1,TXN0098967,10.804,2024-03-09
621.75,13,2,food,0.07,0,5,326.2,0,0,0,Delhi,ICICI,0,0,TXN0005673,1.9,2024-01-04
4540.3,8,6,grocery,0.05,0,2,991.95,0,0,0,Hyderabad,Yes Bank,0,0,TXN0058687,4.573,2024-02-10
376.57,16,0,shopping,0.18,0,4,420.26,0,0,0,Pune,Axis,1,0,TXN0040713,0.894,2024-01-29
39511.52,2,2,other,0.12,1,8,168.62,1,1,3,Hyderabad,SBI,1,1,TXN0097258,232.941,2024-03-08
733.18,14,4,healthcare,0.06,0,5,1165.92,0,0,0,Chennai,Yes Bank,0,0,TXN0011905,0.628,2024-01-09
914.52,10,4,utility,0.04,0,4,1098.41,0,0,0,Mumbai,Kotak,0,0,TXN0051446,0.832,2024-02-05
3413.92,22,6,utility,0.04,0,4,1333.08,0,0,1,Kolkata,Axis,0,0,TXN0006803,2.559,2024-01-05
3634.89,15,0,fuel,0.1,0,4,1144.18,0,1,0,Bengaluru,HDFC,0,0,TXN0080328,3.174,2024-02-25
728.13,12,2,food,0.07,0,2,1903.64,0,0,0,Chennai,Yes Bank,0,0,TXN0062022,0.382,2024-02-13
3794.31,11,6,education,0.03,0,4,278.14,0,0,2,Delhi,Yes Bank,0,0,TXN0015526,13.593,2024-01-11
2476.38,11,2,travel,0.25,0,1,1571.25,0,0,0,Kolkata,HDFC,0,0,TXN0028590,1.575,2024-01-20
1755.62,22,1,transport,0.08,0,3,174.82,0,0,0,Pune,Yes Bank,0,0,TXN0042622,9.985,2024-01-30
257942.07,1,3,entertainment,0.22,1,23,643.34,1,1,1,Ahmedabad,SBI,0,1,TXN0095504,400.32,2024-03-07
4663.33,9,0,transport,0.08,0,3,2023.68,0,0,0,Mumbai,Kotak,0,0,TXN0069642,2.303,2024-02-18
129.7,22,5,grocery,0.05,0,4,421.02,0,0,0,Bengaluru,Kotak,0,0,TXN0012671,0.307,2024-01-09
1598.57,22,2,food,0.07,0,1,3553.37,0,0,0,Ahmedabad,SBI,1,0,TXN0036236,0.45,2024-01-26
738.19,13,4,shopping,0.18,0,2,588.57,0,0,0,Hyderabad,Kotak,0,0,TXN0024990,1.252,2024-01-18
215.93,21,1,shopping,0.18,0,1,784.2,0,0,0,Chennai,Yes Bank,0,0,TXN0036446,0.275,2024-01-26
1662.52,22,3,entertainment,0.22,0,2,938.03,0,1,0,Hyderabad,Axis,0,0,TXN0080843,1.77,2024-02-26
867.41,9,2,transport,0.08,0,3,2519.24,0,0,0,Chennai,SBI,0,0,TXN0082820,0.344,2024-02-27
980.83,22,5,education,0.03,0,5,535.99,0,0,0,Mumbai,Yes Bank,0,0,TXN0065855,1.827,2024-02-15
282.56,11,2,grocery,0.05,0,2,1223.6,1,0,0,Chennai,Yes Bank,1,0,TXN0002604,0.231,2024-01-02
5461.94,7,1,grocery,0.05,0,4,763.36,0,0,0,Mumbai,HDFC,0,0,TXN0049441,7.146,2024-02-04
1359.97,21,3,entertainment,0.22,0,1,5620.55,0,0,0,Delhi,Axis,0,0,TXN0091651,0.242,2024-03-04
493.13,10,6,transport,0.08,0,3,4113.47,0,0,0,Bengaluru,ICICI,0,0,TXN0020919,0.12,2024-01-15
2250.35,11,1,other,0.12,0,3,1083.88,0,0,0,Hyderabad,Axis,1,0,TXN0010581,2.074,2024-01-08
23007.24,1,1,travel,0.25,1,23,357.45,1,1,0,Bengaluru,Axis,0,1,TXN0096719,64.185,2024-03-08
1814.49,8,6,grocery,0.05,0,3,1155.24,0,0,0,Chennai,Axis,1,0,TXN0007811,1.569,2024-01-06
1711.45,10,3,other,0.12,0,5,888.39,0,0,0,Hyderabad,Kotak,0,0,TXN0026802,1.924,2024-01-19
1849.94,14,4,grocery,0.05,0,3,1360.48,0,0,0,Ahmedabad,SBI,1,0,TXN0041590,1.359,2024-01-29
509.08,9,2,food,0.07,0,4,4140.37,0,0,0,Bengaluru,SBI,0,0,TXN0001636,0.123,2024-01-02
4445.92,17,5,utility,0.04,0,1,1131.16,0,0,0,Hyderabad,HDFC,0,0,TXN0057549,3.927,2024-02-09
3371.11,10,6,transport,0.08,0,4,996.35,0,0,0,Mumbai,Axis,1,0,TXN0076284,3.38,2024-02-22
808.23,16,5,transport,0.08,0,1,481.04,0,0,0,Kolkata,SBI,0,0,TXN0075286,1.677,2024-02-22
8838.88,14,5,utility,0.04,0,3,812.77,0,0,0,Chennai,Yes Bank,0,0,TXN0005116,10.862,2024-01-04
1429.87,7,3,healthcare,0.06,0,5,658.89,0,0,0,Pune,SBI,0,0,TXN0037811,2.167,2024-01-27
1489.17,12,6,other,0.12,0,3,1071.85,0,0,0,Delhi,Axis,0,0,TXN0064131,1.388,2024-02-14
2288.84,22,5,grocery,0.05,0,5,2305.47,0,0,0,Kolkata,HDFC,1,0,TXN0029220,0.992,2024-01-21
679.85,18,6,transport,0.08,0,3,1519.27,0,0,0,Ahmedabad,Yes Bank,1,0,TXN0087844,0.447,2024-03-02
25551.84,3,0,shopping,0.18,1,9,586.95,1,1,0,Kolkata,HDFC,1,1,TXN0097404,43.459,2024-03-08
933.28,12,0,food,0.07,0,5,607.96,0,0,0,Ahmedabad,Kotak,0,0,TXN0013830,1.533,2024-01-10
635.26,22,4,healthcare,0.06,1,4,1603.34,0,0,0,Pune,Yes Bank,0,0,TXN0070300,0.396,2024-02-18
884.43,22,0,grocery,0.05,0,4,3038.19,0,0,0,Pune,HDFC,0,0,TXN0085402,0.291,2024-02-29
411.72,20,4,healthcare,0.06,0,1,1213.19,0,0,0,Bengaluru,Yes Bank,1,0,TXN0033031,0.339,2024-01-23
496.6,11,6,shopping,0.18,0,2,1300.32,0,0,0,Kolkata,HDFC,0,0,TXN0072203,0.382,2024-02-20
3508.23,19,2,education,0.03,0,2,513.75,0,0,0,Pune,Yes Bank,0,0,TXN0082159,6.815,2024-02-27
185.63,15,6,transport,0.08,0,4,1264.0,0,0,0,Ahmedabad,ICICI,0,0,TXN0062715,0.147,2024-02-13
385.69,12,3,shopping,0.18,0,3,4892.49,0,0,0,Mumbai,SBI,0,0,TXN0013610,0.079,2024-01-10
914.81,11,6,food,0.07,0,3,1805.7,0,0,1,Bengaluru,Kotak,1,0,TXN0006865,0.506,2024-01-05
940.61,17,1,grocery,0.05,0,5,1533.78,0,0,0,Ahmedabad,ICICI,1,0,TXN0074516,0.613,2024-02-21
1598.55,16,5,healthcare,0.06,1,2,2104.18,0,0,0,Hyderabad,Axis,0,0,TXN0084782,0.759,2024-02-28
1359.01,21,1,utility,0.04,0,1,2179.39,0,0,2,Bengaluru,Axis,0,0,TXN0010433,0.623,2024-01-08
3307.76,12,3,food,0.07,1,1,1361.68,0,0,0,Chennai,Yes Bank,0,0,TXN0077099,2.427,2024-02-23
517.01,13,0,food,0.07,0,3,1384.01,0,0,0,Hyderabad,Kotak,0,0,TXN0045915,0.373,2024-02-01
290.74,21,2,healthcare,0.06,0,5,784.16,0,0,0,Kolkata,ICICI,0,0,TXN0022243,0.37,2024-01-16
415.38,13,3,transport,0.08,0,5,1245.06,0,0,0,Kolkata,Kotak,0,0,TXN0071556,0.333,2024-02-19
1119.16,21,4,other,0.12,0,2,1176.81,0,0,0,Chennai,Axis,1,0,TXN0080585,0.95,2024-02-25
20494.22,14,0,shopping,0.18,0,4,1648.52,0,0,0,Hyderabad,HDFC,1,0,TXN0088030,12.424,2024-03-02
65478.96,2,0,food,0.07,0,14,1046.55,1,1,2,Delhi,HDFC,1,1,TXN0096743,62.507,2024-03-08
1883.76,9,2,shopping,0.18,1,1,1016.66,0,0,0,Pune,Axis,0,0,TXN0069031,1.851,2024-02-17
450.11,21,3,grocery,0.05,0,3,1075.45,0,0,0,Delhi,Axis,0,0,TXN0072539,0.418,2024-02-20
33920.3,1,6,other,0.12,1,19,154.84,1,1,1,Pune,HDFC,0,1,TXN0099896,217.661,2024-03-10
167.09,8,0,shopping,0.18,0,4,709.95,0,0,0,Chennai,ICICI,0,0,TXN0024889,0.235,2024-01-18
969.65,22,1,utility,0.04,0,1,1677.13,0,0,0,Delhi,Yes Bank,1,0,TXN0053645,0.578,2024-02-07
198.7,7,2,travel,0.25,1,3,468.17,0,0,0,Kolkata,Axis,0,0,TXN0061490,0.424,2024-02-12
2459.51,9,1,grocery,0.05,0,4,677.09,0,0,0,Kolkata,Kotak,0,0,TXN0042501,3.627,2024-01-30
12958.34,2,5,food,0.07,1,23,392.87,1,1,4,Chennai,Axis,1,1,TXN0095357,32.9,2024-03-07
686.63,12,2,grocery,0.05,0,5,2417.38,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0084519,0.284,2024-02-28
656.34,12,2,grocery,0.05,1,1,2385.43,0,0,0,Hyderabad,Kotak,0,0,TXN0091941,0.275,2024-03-04
696.31,15,3,travel,0.25,1,4,1711.36,0,0,0,Mumbai,HDFC,0,0,TXN0035966,0.407,2024-01-25
557.91,21,4,grocery,0.05,0,5,736.34,0,0,0,Pune,Kotak,0,0,TXN0042130,0.757,2024-01-30
2005.3,16,2,grocery,0.05,0,2,1625.29,0,1,0,Kolkata,HDFC,1,0,TXN0031149,1.233,2024-01-22
436.5,12,4,food,0.07,0,3,2445.91,1,0,0,Chennai,HDFC,1,0,TXN0044120,0.178,2024-01-31
2926.36,22,3,travel,0.25,0,2,1961.66,0,0,0,Pune,HDFC,0,0,TXN0045065,1.491,2024-02-01
931.06,8,4,grocery,0.05,0,2,742.57,0,0,0,Delhi,Yes Bank,1,0,TXN0086359,1.252,2024-02-29
2892.76,10,3,food,0.07,0,5,735.59,0,0,0,Bengaluru,Yes Bank,0,0,TXN0049181,3.927,2024-02-04
212.13,7,6,grocery,0.05,1,4,1305.63,0,0,0,Hyderabad,SBI,1,0,TXN0058498,0.162,2024-02-10
2548.8,17,4,food,0.07,0,3,635.58,0,0,1,Kolkata,Yes Bank,1,0,TXN0029497,4.004,2024-01-21
308.88,21,1,shopping,0.18,0,3,499.05,0,0,1,Kolkata,Yes Bank,0,0,TXN0002301,0.618,2024-01-02
1151.97,8,1,grocery,0.05,0,3,1360.18,0,0,0,Delhi,SBI,1,0,TXN0037951,0.846,2024-01-27
5913.49,18,3,grocery,0.05,0,1,360.71,0,0,1,Hyderabad,HDFC,0,0,TXN0068925,16.349,2024-02-17
3946.55,9,5,food,0.07,0,1,1328.97,0,0,0,Delhi,SBI,1,0,TXN0069054,2.967,2024-02-17
802.05,16,1,other,0.12,1,4,847.62,0,0,0,Hyderabad,Yes Bank,0,0,TXN0083813,0.945,2024-02-28
809.56,17,3,fuel,0.1,0,1,8266.4,0,0,0,Pune,Yes Bank,1,0,TXN0051936,0.098,2024-02-06
631.88,19,1,grocery,0.05,0,3,1963.73,0,0,0,Mumbai,Yes Bank,0,0,TXN0044654,0.322,2024-02-01
133.1,13,6,grocery,0.05,1,2,1953.63,0,0,0,Pune,SBI,0,0,TXN0062455,0.068,2024-02-13
521.32,18,0,transport,0.08,0,1,3137.28,0,0,0,Kolkata,Kotak,0,0,TXN0058367,0.166,2024-02-10
345.52,11,0,other,0.12,0,1,400.53,0,0,0,Kolkata,ICICI,1,0,TXN0070670,0.861,2024-02-19
143403.58,2,6,travel,0.25,1,22,159.42,1,1,0,Hyderabad,SBI,0,1,TXN0099269,893.926,2024-03-09
857.46,7,2,utility,0.04,1,3,710.37,0,0,0,Pune,Yes Bank,0,0,TXN0090174,1.205,2024-03-03
1735.15,8,0,other,0.12,0,1,2905.2,0,0,1,Kolkata,SBI,0,0,TXN0077890,0.597,2024-02-24
3755.86,15,4,food,0.07,0,4,484.58,0,0,0,Pune,ICICI,1,0,TXN0048277,7.735,2024-02-03
1279.57,13,0,utility,0.04,0,3,1437.01,0,0,0,Hyderabad,HDFC,0,0,TXN0042323,0.89,2024-01-30
1154.2,12,1,grocery,0.05,1,5,4257.58,0,1,2,Ahmedabad,ICICI,0,0,TXN0022104,0.271,2024-01-16
920.89,13,2,grocery,0.05,0,1,610.44,0,0,0,Ahmedabad,HDFC,0,0,TXN0076366,1.506,2024-02-23
738.37,11,1,grocery,0.05,0,1,698.21,0,0,0,Hyderabad,Yes Bank,0,0,TXN0078106,1.056,2024-02-24
816.96,11,5,fuel,0.1,0,4,1767.69,0,0,1,Chennai,Axis,1,0,TXN0042001,0.462,2024-01-30
1407.72,11,5,utility,0.04,1,4,1197.15,0,0,0,Delhi,HDFC,0,0,TXN0040334,1.175,2024-01-29
628.49,22,0,healthcare,0.06,0,3,5454.85,0,0,0,Bengaluru,SBI,0,0,TXN0020912,0.115,2024-01-15
2517.99,9,4,grocery,0.05,0,4,2158.93,0,0,1,Pune,ICICI,1,0,TXN0009571,1.166,2024-01-07
832.29,12,6,food,0.07,0,4,4020.46,0,0,0,Ahmedabad,Axis,0,0,TXN0062128,0.207,2024-02-13
829.77,21,0,healthcare,0.06,0,2,7065.67,0,0,0,Kolkata,ICICI,0,0,TXN0025619,0.117,2024-01-18
35.65,7,2,grocery,0.05,0,2,825.88,0,0,0,Pune,SBI,0,0,TXN0062763,0.043,2024-02-13
2025.98,18,0,utility,0.04,0,5,982.11,0,0,2,Kolkata,Yes Bank,0,0,TXN0003579,2.061,2024-01-03
594.98,19,0,grocery,0.05,0,4,676.48,0,0,0,Chennai,Yes Bank,1,0,TXN0075237,0.878,2024-02-22
1453.12,15,3,healthcare,0.06,0,4,1934.15,0,0,0,Kolkata,HDFC,0,0,TXN0082429,0.751,2024-02-27
1882.66,12,1,transport,0.08,0,2,1038.68,0,0,0,Chennai,ICICI,0,0,TXN0021235,1.811,2024-01-15
653.18,17,0,transport,0.08,0,3,299.34,0,0,0,Kolkata,HDFC,1,0,TXN0008124,2.175,2024-01-06
552.18,20,1,grocery,0.05,0,5,575.89,0,0,0,Mumbai,Axis,1,0,TXN0036861,0.957,2024-01-26
2688.66,15,3,utility,0.04,0,5,357.86,1,0,0,Bengaluru,Yes Bank,0,0,TXN0092916,7.492,2024-03-05
734.02,20,3,grocery,0.05,0,5,555.73,0,0,1,Pune,Yes Bank,0,0,TXN0004113,1.318,2024-01-03
1153.84,11,5,shopping,0.18,0,5,1663.54,0,0,0,Kolkata,Kotak,0,0,TXN0068050,0.693,2024-02-17
366.95,7,4,healthcare,0.06,1,3,1490.25,0,0,0,Hyderabad,Yes Bank,1,0,TXN0031002,0.246,2024-01-22
2585.87,10,3,food,0.07,0,2,1054.77,0,0,0,Chennai,ICICI,0,0,TXN0062255,2.449,2024-02-13
685.22,21,5,food,0.07,0,2,1407.06,0,0,0,Chennai,SBI,1,0,TXN0039013,0.487,2024-01-28
879.79,9,4,food,0.07,0,2,2046.6,0,0,1,Bengaluru,Yes Bank,0,0,TXN0072438,0.43,2024-02-20
863.42,9,1,utility,0.04,0,3,1183.65,0,0,0,Chennai,Yes Bank,0,0,TXN0039050,0.729,2024-01-28
146.74,17,6,food,0.07,0,1,318.64,0,0,0,Bengaluru,ICICI,0,0,TXN0034232,0.459,2024-01-24
442.49,10,1,grocery,0.05,0,4,3427.49,0,1,0,Pune,HDFC,0,0,TXN0004996,0.129,2024-01-04
2652.67,19,6,other,0.12,0,3,1200.26,0,0,0,Pune,Yes Bank,0,0,TXN0048829,2.208,2024-02-03
941.33,17,4,food,0.07,0,2,1172.59,0,0,0,Chennai,Yes Bank,0,0,TXN0023622,0.802,2024-01-17
1374.2,22,1,food,0.07,0,1,1341.7,0,0,0,Ahmedabad,SBI,0,0,TXN0067516,1.023,2024-02-16
1035.16,14,0,food,0.07,0,2,695.85,0,0,0,Kolkata,Axis,0,0,TXN0063952,1.485,2024-02-14
9275.7,13,1,shopping,0.18,0,2,498.15,0,0,0,Delhi,Yes Bank,0,0,TXN0003552,18.583,2024-01-03
818.3,10,1,shopping,0.18,0,5,3486.72,0,0,0,Delhi,Kotak,0,0,TXN0052831,0.235,2024-02-06
969.88,11,2,other,0.12,0,4,679.92,0,0,0,Kolkata,ICICI,1,0,TXN0077102,1.424,2024-02-23
2273.68,11,5,food,0.07,0,3,1147.03,0,0,0,Delhi,Yes Bank,0,0,TXN0089276,1.981,2024-03-02
1006.6,14,5,education,0.03,0,4,1295.68,0,0,2,Delhi,HDFC,0,0,TXN0022963,0.776,2024-01-16
1354.56,8,0,travel,0.25,0,2,792.09,0,0,0,Hyderabad,Kotak,0,0,TXN0045540,1.708,2024-02-01
7766.61,7,6,other,0.12,1,5,256.18,0,0,0,Pune,Yes Bank,1,0,TXN0068889,30.199,2024-02-17
305.33,18,1,other,0.12,0,2,476.27,0,0,0,Chennai,ICICI,1,0,TXN0005286,0.64,2024-01-04
1298.51,20,2,transport,0.08,0,1,1567.81,0,0,0,Ahmedabad,SBI,0,0,TXN0038302,0.828,2024-01-27
1651.48,13,1,transport,0.08,0,2,799.63,0,0,0,Ahmedabad,HDFC,0,0,TXN0071081,2.063,2024-02-19
1194.96,18,3,transport,0.08,0,4,1570.16,0,0,1,Delhi,ICICI,0,0,TXN0028504,0.761,2024-01-20
3061.59,22,4,grocery,0.05,0,1,1032.31,0,0,0,Bengaluru,HDFC,1,0,TXN0026273,2.963,2024-01-19
328.52,18,0,other,0.12,0,5,1491.01,0,0,0,Ahmedabad,ICICI,0,0,TXN0090829,0.22,2024-03-04
60.97,21,3,shopping,0.18,0,3,365.59,0,0,0,Pune,HDFC,0,0,TXN0010494,0.166,2024-01-08
317.66,18,3,food,0.07,0,3,2350.43,0,0,0,Pune,HDFC,1,0,TXN0087215,0.135,2024-03-01
2603.47,9,4,grocery,0.05,0,4,455.23,0,1,0,Hyderabad,Axis,0,0,TXN0051692,5.706,2024-02-05
520.75,19,5,travel,0.25,0,2,730.5,0,0,0,Mumbai,Yes Bank,0,0,TXN0010427,0.712,2024-01-08
1430.24,11,0,education,0.03,0,5,3564.78,0,1,0,Hyderabad,Yes Bank,0,0,TXN0052990,0.401,2024-02-06
5608.58,20,4,food,0.07,0,5,877.11,0,0,0,Delhi,Yes Bank,0,0,TXN0025397,6.387,2024-01-18
2324.01,7,6,healthcare,0.06,0,4,943.23,0,0,0,Kolkata,SBI,0,0,TXN0081380,2.461,2024-02-26
781.96,9,2,other,0.12,0,3,3548.12,0,0,0,Delhi,SBI,0,0,TXN0072648,0.22,2024-02-20
675.17,17,5,transport,0.08,1,4,255.15,0,0,0,Kolkata,Kotak,0,0,TXN0060045,2.636,2024-02-11
414.23,14,5,food,0.07,0,4,3027.83,0,0,0,Delhi,HDFC,0,0,TXN0086254,0.137,2024-02-29
496.78,14,4,other,0.12,1,5,3868.02,0,1,0,Bengaluru,Axis,1,0,TXN0091535,0.128,2024-03-04
1845.57,20,3,fuel,0.1,1,5,1663.62,0,0,0,Kolkata,ICICI,1,0,TXN0001158,1.109,2024-01-01
1636.49,8,5,utility,0.04,0,1,368.71,0,1,1,Kolkata,HDFC,1,0,TXN0054858,4.426,2024-02-08
354.9,17,3,travel,0.25,0,4,1270.57,0,0,0,Pune,ICICI,0,0,TXN0068142,0.279,2024-02-17
5269.43,7,6,shopping,0.18,0,3,3194.44,0,0,0,Bengaluru,SBI,0,0,TXN0087248,1.649,2024-03-01
665.47,18,2,utility,0.04,0,3,1182.5,0,0,0,Pune,HDFC,0,0,TXN0088148,0.562,2024-03-02
1593.62,7,5,grocery,0.05,0,4,2452.94,0,1,0,Delhi,Yes Bank,0,0,TXN0074167,0.649,2024-02-21
5375.2,18,3,education,0.03,0,2,822.8,0,0,0,Kolkata,ICICI,1,0,TXN0016621,6.525,2024-01-12
588.09,16,0,food,0.07,1,5,715.13,0,0,0,Mumbai,Yes Bank,0,0,TXN0053094,0.821,2024-02-06
2632.23,18,4,food,0.07,0,5,977.17,0,0,0,Pune,Kotak,1,0,TXN0031100,2.691,2024-01-22
516.74,10,2,shopping,0.18,0,1,290.56,0,1,0,Hyderabad,Axis,0,0,TXN0058259,1.772,2024-02-10
865.23,14,1,grocery,0.05,1,3,504.29,0,1,0,Chennai,Yes Bank,1,0,TXN0012092,1.712,2024-01-09
2470.45,13,1,food,0.07,0,1,2207.82,0,0,0,Bengaluru,Axis,0,0,TXN0082517,1.118,2024-02-27
1764.7,19,2,food,0.07,1,5,1526.25,0,0,1,Bengaluru,ICICI,1,0,TXN0038512,1.155,2024-01-27
1219.77,8,4,other,0.12,1,4,381.53,0,0,0,Ahmedabad,Kotak,0,0,TXN0006817,3.189,2024-01-05
1787.1,12,6,shopping,0.18,0,4,2245.78,0,0,0,Ahmedabad,ICICI,0,0,TXN0006868,0.795,2024-01-05
1560.04,10,5,shopping,0.18,0,2,975.19,0,0,0,Kolkata,Yes Bank,1,0,TXN0000258,1.598,2024-01-01
517.37,14,2,grocery,0.05,0,5,1113.29,0,0,1,Hyderabad,HDFC,0,0,TXN0053807,0.464,2024-02-07
2187.69,21,1,other,0.12,0,5,550.19,0,0,0,Delhi,SBI,0,0,TXN0026822,3.969,2024-01-19
383.97,16,3,transport,0.08,1,2,652.59,0,0,0,Delhi,SBI,0,0,TXN0074812,0.587,2024-02-21
5238.29,9,3,transport,0.08,0,1,1399.49,0,0,0,Kolkata,HDFC,0,0,TXN0088987,3.74,2024-03-02
1273.24,13,3,transport,0.08,0,3,465.83,0,0,0,Mumbai,Axis,0,0,TXN0085476,2.727,2024-02-29
352.8,22,4,utility,0.04,0,2,361.56,0,0,0,Bengaluru,HDFC,0,0,TXN0022955,0.973,2024-01-16
2887.63,7,2,other,0.12,0,2,361.58,0,0,0,Bengaluru,Kotak,1,0,TXN0043994,7.964,2024-01-31
2118.45,22,0,utility,0.04,0,1,402.65,0,0,0,Bengaluru,Kotak,0,0,TXN0058401,5.248,2024-02-10
303.06,9,6,transport,0.08,0,5,918.27,0,0,0,Ahmedabad,Kotak,1,0,TXN0008801,0.33,2024-01-07
147.43,14,0,utility,0.04,0,2,578.24,0,0,0,Pune,ICICI,0,0,TXN0065630,0.255,2024-02-15
50689.14,2,5,shopping,0.18,0,11,750.78,1,1,0,Mumbai,SBI,1,1,TXN0095263,67.425,2024-03-07
761.46,21,2,entertainment,0.22,0,1,1400.02,0,0,2,Ahmedabad,Kotak,1,0,TXN0003110,0.544,2024-01-03
2730.19,12,2,utility,0.04,1,1,1549.96,0,0,0,Hyderabad,Axis,1,0,TXN0055058,1.76,2024-02-08
158.84,11,3,transport,0.08,0,4,2042.84,0,0,0,Hyderabad,SBI,0,0,TXN0025826,0.078,2024-01-18
1203.76,15,2,education,0.03,0,2,933.85,0,0,0,Pune,Kotak,0,0,TXN0063673,1.288,2024-02-14
422.81,16,5,food,0.07,0,5,2055.5,0,0,0,Chennai,Axis,0,0,TXN0065176,0.206,2024-02-15
4652.96,10,3,other,0.12,0,4,575.84,0,0,0,Delhi,Yes Bank,1,0,TXN0030549,8.066,2024-01-22
513.78,12,1,other,0.12,0,5,468.42,0,0,0,Delhi,ICICI,0,0,TXN0015300,1.094,2024-01-11
172.3,15,6,utility,0.04,0,5,444.06,0,0,0,Mumbai,HDFC,0,0,TXN0090744,0.387,2024-03-04
847.52,11,0,other,0.12,1,1,3458.58,0,0,0,Hyderabad,Kotak,1,0,TXN0002472,0.245,2024-01-02
2073.15,16,0,food,0.07,0,1,1411.33,0,0,0,Delhi,HDFC,1,0,TXN0061291,1.468,2024-02-12
426.63,14,6,travel,0.25,0,4,2644.65,0,0,2,Bengaluru,Kotak,1,0,TXN0082609,0.161,2024-02-27
2788.32,21,1,grocery,0.05,0,2,729.17,0,0,1,Ahmedabad,Kotak,0,0,TXN0023028,3.819,2024-01-16
271.72,18,5,utility,0.04,0,5,1010.48,0,0,0,Chennai,Kotak,0,0,TXN0044622,0.269,2024-01-31
558.28,18,1,transport,0.08,0,2,1220.82,0,0,0,Pune,Yes Bank,1,0,TXN0051120,0.457,2024-02-05
377.02,7,2,grocery,0.05,0,1,477.01,0,1,0,Chennai,Axis,0,0,TXN0004142,0.789,2024-01-03
2927.44,14,4,other,0.12,0,3,1205.95,0,0,0,Bengaluru,ICICI,0,0,TXN0011693,2.425,2024-01-09
346.96,12,3,entertainment,0.22,0,4,5897.95,0,0,0,Ahmedabad,SBI,1,0,TXN0068000,0.059,2024-02-17
1994.59,14,1,transport,0.08,1,3,757.67,0,0,0,Bengaluru,Yes Bank,0,0,TXN0031506,2.629,2024-01-22
8226.24,12,3,transport,0.08,0,1,742.3,0,0,0,Kolkata,Yes Bank,0,0,TXN0055133,11.067,2024-02-08
420.5,22,4,grocery,0.05,0,3,951.35,0,0,0,Bengaluru,Axis,1,0,TXN0018683,0.442,2024-01-13
1843.02,14,1,entertainment,0.22,0,2,2296.22,0,1,0,Kolkata,Kotak,0,0,TXN0002177,0.802,2024-01-02
1300.47,18,1,shopping,0.18,0,5,985.72,0,0,0,Bengaluru,ICICI,0,0,TXN0067190,1.318,2024-02-16
1445.96,7,3,transport,0.08,1,4,586.37,0,0,0,Pune,Yes Bank,0,0,TXN0051338,2.462,2024-02-05
1273.08,22,1,utility,0.04,0,1,1951.74,0,1,0,Delhi,Yes Bank,0,0,TXN0036984,0.652,2024-01-26
975.9,16,3,shopping,0.18,0,4,4236.45,0,0,0,Kolkata,Axis,0,0,TXN0019179,0.23,2024-01-14
656.99,16,2,food,0.07,0,3,1579.79,1,0,0,Ahmedabad,Kotak,1,0,TXN0037644,0.416,2024-01-27
679.87,9,2,entertainment,0.22,1,3,1380.87,0,0,0,Ahmedabad,Yes Bank,0,0,TXN0007695,0.492,2024-01-06
528.38,16,5,utility,0.04,0,4,2365.48,0,0,0,Hyderabad,Axis,1,0,TXN0049058,0.223,2024-02-04
832.53,12,6,transport,0.08,1,5,1129.3,0,0,0,Pune,ICICI,0,0,TXN0021829,0.737,2024-01-16
531.16,16,0,healthcare,0.06,0,1,2247.58,0,0,0,Delhi,Kotak,0,0,TXN0072360,0.236,2024-02-20
1250.85,14,6,fuel,0.1,0,4,705.35,0,0,0,Ahmedabad,ICICI,1,0,TXN0015920,1.771,2024-01-12
